Date,Site,Lake,Fish I.D.,Species,Total length (mm),FL (mm),SL (mm),Mass (g),Sampling,Otos,Stomach,Sex,Mature,Gonads,P1,Age,Total otolith radius,DO1..DO52,Fin clip,Locality,Scales,Comments
12-Jun-1993,146,E 01,.,Grayling,240,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12-Jun-1993,146,E 01,.,Grayling,240,.,.,110,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12-Jun-1993,146,E 01,.,Grayling,240,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12-Jun-1993,146,E 01,.,Grayling,240,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12-Jun-1993,146,E 01,.,Grayling,240,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12-Jun-1993,146,E 01,.,Grayling,245,.,.,102,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12-Jun-1993,146,E 01,.,Grayling,250,.,.,110,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12-Jun-1993,146,E 01,.,Grayling,250,.,.,110,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12-Jun-1993,146,E 01,.,Grayling,250,.,.,120,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12-Jun-1993,146,E 01,.,Grayling,250,.,.,130,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12-Jun-1993,146,E 01,.,Grayling,260,.,.,130,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12-Jun-1993,146,E 01,.,Grayling,260,.,.,150,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12-Jun-1993,146,E 01,.,Grayling,260,.,.,140,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12-Jun-1993,146,E 01,.,Grayling,260,.,.,110,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12-Jun-1993,146,E 01,.,Grayling,270,.,.,160,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12-Jun-1993,146,E 01,.,Grayling,280,.,.,150,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12-Jun-1993,146,E 01,.,Grayling,290,.,.,160,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12-Jun-1993,146,E 01,.,Grayling,290,.,.,220,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12-Jun-1993,146,E 01,.,Grayling,300,.,.,250,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12-Jun-1993,146,E 01,.,Grayling,330,.,.,260,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12-Jun-1993,146,E 01,.,Grayling,340,.,.,280,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12-Jun-1993,146,E 01,.,Grayling,340,.,.,250,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12-Jun-1993,146,E 01,.,Grayling,350,.,.,280,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12-Jun-1993,146,E 01,.,Grayling,382,.,.,250,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1993,146,E 01,.,Grayling,255,240,.,130,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1993,146,E 01,.,Grayling,258,240,.,120,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1993,146,E 01,.,Grayling,300,285,.,230,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1993,146,E 01,.,Grayling,303,280,.,250,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1993,146,E 01,.,Grayling,304,282,.,240,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1993,146,E 01,.,Grayling,310,285,.,215,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1993,146,E 01,.,Grayling,310,280,.,250,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1993,146,E 01,.,Grayling,310,290,.,210,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1993,146,E 01,.,Grayling,310,290,.,220,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1993,146,E 01,.,Grayling,310,285,.,220,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1993,146,E 01,.,Grayling,315,290,.,251,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1993,146,E 01,.,Grayling,320,310,.,255,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1993,146,E 01,.,Grayling,320,290,.,260,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1993,146,E 01,.,Grayling,320,290,.,235,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1993,146,E 01,.,Grayling,325,303,.,280,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1993,146,E 01,.,Grayling,326,292,.,225,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1993,146,E 01,.,Grayling,330,311,.,290,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1993,146,E 01,.,Grayling,331,310,.,290,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1993,146,E 01,.,Grayling,340,313,.,215,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1993,146,E 01,.,Grayling,340,310,.,300,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1993,146,E 01,.,Grayling,360,330,.,340,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jun-1993,146,E 01,.,Grayling,90,.,.,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jun-1993,146,E 01,.,Grayling,220,.,.,90,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jun-1993,146,E 01,.,Grayling,221,.,.,70,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jun-1993,146,E 01,.,Grayling,230,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jun-1993,146,E 01,.,Grayling,230,.,.,90,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jun-1993,146,E 01,.,Grayling,230,.,.,110,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jun-1993,146,E 01,.,Grayling,230,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jun-1993,146,E 01,.,Grayling,230,.,.,105,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jun-1993,146,E 01,.,Grayling,230,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jun-1993,146,E 01,.,Grayling,230,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jun-1993,146,E 01,.,Grayling,240,.,.,110,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jun-1993,146,E 01,.,Grayling,240,.,.,110,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jun-1993,146,E 01,.,Grayling,240,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jun-1993,146,E 01,.,Grayling,245,.,.,130,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jun-1993,146,E 01,.,Grayling,245,.,.,115,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jun-1993,146,E 01,.,Grayling,250,.,.,130,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jun-1993,146,E 01,.,Grayling,250,.,.,120,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jun-1993,146,E 01,.,Grayling,250,.,.,150,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jun-1993,146,E 01,.,Grayling,270,.,.,140,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jun-1993,146,E 01,.,Grayling,290,.,.,260,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jun-1993,146,E 01,.,Grayling,290,.,.,190,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jun-1993,146,E 01,.,Grayling,300,.,.,250,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jun-1993,146,E 01,.,Grayling,330,.,.,330,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,195,.,.,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,199,.,.,60,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,200,.,.,60,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,203,.,.,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,210,.,.,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,219,.,.,88,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,220,.,.,110,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,220,.,.,92,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,225,.,.,87,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,228,.,.,90,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,230,.,.,70,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,230,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,235,.,.,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,235,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,237,.,.,110,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,238,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,240,.,.,110,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,240,.,.,118,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,240,.,.,87,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,240,.,.,110,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,243,.,.,118,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,245,.,.,110,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,245,.,.,130,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,255,.,.,130,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,260,.,.,140,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,260,.,.,115,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,270,.,.,150,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,270,.,.,190,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,308,.,.,327,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,310,.,.,260,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,330,.,.,290,.,.,.,.,.,.,.,.,.,.,.,.,.,.
16-Jun-1993,146,E 01,.,Grayling,370,.,.,400,.,.,.,.,.,.,.,.,.,.,.,.,.,.
18-Jun-1993,146,E 01,.,Grayling,182,.,.,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.
18-Jun-1993,146,E 01,.,Grayling,190,.,.,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.
18-Jun-1993,146,E 01,.,Grayling,192,.,.,38,.,.,.,.,.,.,.,.,.,.,.,.,.,.
18-Jun-1993,146,E 01,.,Grayling,200,.,.,40,.,.,.,.,.,.,.,.,.,.,.,.,.,.
18-Jun-1993,146,E 01,.,Grayling,230,.,.,78,.,.,.,.,.,.,.,.,.,.,.,.,.,.
18-Jun-1993,146,E 01,.,Grayling,240,.,.,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.
18-Jun-1993,146,E 01,.,Grayling,245,.,.,90,.,.,.,.,.,.,.,.,.,.,.,.,.,.
18-Jun-1993,146,E 01,.,Grayling,255,.,.,110,.,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jun-1993,146,E 01,.,Grayling,188,.,.,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jun-1993,146,E 01,.,Grayling,190,.,.,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jun-1993,146,E 01,.,Grayling,194,.,.,18,.,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jun-1993,146,E 01,.,Grayling,196,.,.,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jun-1993,146,E 01,.,Grayling,197,.,.,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jun-1993,146,E 01,.,Grayling,220,.,.,58,.,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jun-1993,146,E 01,.,Grayling,224,.,.,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jun-1993,146,E 01,.,Grayling,245,.,.,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jun-1993,146,E 01,.,Grayling,245,.,.,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jun-1993,146,E 01,.,Grayling,250,.,.,93,.,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jun-1993,146,E 01,.,Grayling,262,.,.,90,.,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jun-1993,146,E 01,.,Grayling,320,.,.,240,.,.,.,.,.,.,.,.,.,.,.,.,.,.
28-Jun-1993,146,E 01,.,Grayling,208,194,.,75,.,.,.,.,.,.,.,.,.,.,.,.,.,too small to tag
28-Jun-1993,146,E 01,.,Grayling,247,228,.,120,.,.,.,.,.,.,.,.,.,.,.,.,.,.
28-Jun-1993,146,E 01,.,Grayling,249,235,.,130,.,.,.,.,.,.,.,.,.,.,.,.,.,.
28-Jun-1993,146,E 01,.,Grayling,265,244,.,145,.,.,.,.,.,.,.,.,.,.,.,.,.,.
28-Jun-1993,146,E 01,.,Grayling,271,251,.,160,.,.,.,.,.,.,.,.,.,.,.,.,.,.
28-Jun-1993,146,E 01,.,Grayling,306,285,.,245,.,.,.,.,.,.,.,.,.,.,.,.,.,.
28-Jun-1993,146,E 01,.,Grayling,306,285,.,245,.,.,.,.,.,.,.,.,.,.,.,.,.,.
28-Jun-1993,146,E 01,.,Grayling,338,318,.,340,.,.,.,.,.,.,.,.,.,.,.,.,.,.
28-Jun-1993,146,E 01,.,Grayling,338,309,.,315,.,.,.,.,.,.,.,.,.,.,.,.,.,.
28-Jun-1993,146,E 01,.,Grayling,342,312,.,270,.,.,.,.,.,.,.,.,.,.,.,.,.,.
28-Jun-1993,146,E 01,.,Grayling,343,316,.,325,.,.,.,.,.,.,.,.,.,.,.,.,.,adipose clipped
28-Jun-1993,146,E 01,.,Grayling,351,320,.,305,.,.,.,.,.,.,.,.,.,.,.,.,.,.
28-Jun-1993,146,E 01,.,Grayling,363,332,.,360,.,.,.,.,.,.,.,.,.,.,.,.,.,.
28-Jun-1993,146,E 01,.,Grayling,372,343,.,456,.,.,.,.,.,.,.,.,.,.,.,.,.,.
28-Jun-1993,146,E 01,.,Grayling,380,333,.,390,.,.,.,.,.,.,.,.,.,.,.,.,.,.
29-Jun-1993,146,E 01,.,Grayling,218,202,.,90,.,.,.,.,.,.,.,.,.,.,.,.,.,too small to tag
29-Jun-1993,146,E 01,.,Grayling,232,215,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.
29-Jun-1993,146,E 01,.,Grayling,242,225,.,110,.,.,.,.,.,.,.,.,.,.,.,.,.,.
29-Jun-1993,146,E 01,.,Grayling,250,232,.,120,.,.,.,.,.,.,.,.,.,.,.,.,.,.
29-Jun-1993,146,E 01,.,Grayling,335,308,.,290,.,.,.,.,.,.,.,.,.,.,.,.,.,adipose clipped
29-Jun-1993,146,E 01,.,Grayling,340,318,.,310,.,.,.,.,.,.,.,.,.,.,.,.,.,.
30-Jun-1993,146,E 01,.,Grayling,254,235,.,120,.,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-1993,146,E 01,.,Sculpin,53,.,.,1.25,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,preserved
03-Jul-1993,146,E 01,.,Sculpin,61,.,.,1.9,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,preserved
07-Jul-1993,146,E 01,.,Grayling,213,198,.,65,.,.,.,.,.,.,.,.,.,.,.,.,.,too small to tag
07-Jul-1993,146,E 01,.,Grayling,226,207,.,90,.,.,.,.,.,.,.,.,.,.,.,.,.,too small to tag
07-Jul-1993,146,E 01,.,Grayling,230,219,.,105,.,.,.,.,.,.,.,.,.,.,.,.,.,.
07-Jul-1993,146,E 01,.,Grayling,231,217,.,110,.,.,.,.,.,.,.,.,.,.,.,.,.,.
07-Jul-1993,146,E 01,.,Grayling,233,212,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,too small to tag
07-Jul-1993,146,E 01,.,Grayling,238,220,.,115,.,.,.,.,.,.,.,.,.,.,.,.,.,.
07-Jul-1993,146,E 01,.,Grayling,239,225,.,110,.,.,.,.,.,.,.,.,.,.,.,.,.,.
07-Jul-1993,146,E 01,.,Grayling,242,225,.,110,.,.,.,.,.,.,.,.,.,.,.,.,.,.
07-Jul-1993,146,E 01,.,Grayling,245,232,.,120,.,.,.,.,.,.,.,.,.,.,.,.,.,.
07-Jul-1993,146,E 01,.,Grayling,246,235,.,95,.,.,.,.,.,.,.,.,.,.,.,.,.,.
07-Jul-1993,146,E 01,.,Grayling,248,230,.,105,.,.,.,.,.,.,.,.,.,.,.,.,.,.
07-Jul-1993,146,E 01,.,Grayling,248,229,.,122,.,.,.,.,.,.,.,.,.,.,.,.,.,.
07-Jul-1993,146,E 01,.,Grayling,248,226,.,120,.,.,.,.,.,.,.,.,.,.,.,.,.,.
07-Jul-1993,146,E 01,.,Grayling,250,234,.,105,.,.,.,.,.,.,.,.,.,.,.,.,.,.
07-Jul-1993,146,E 01,.,Grayling,251,234,.,130,.,.,.,.,.,.,.,.,.,.,.,.,.,.
07-Jul-1993,146,E 01,.,Grayling,256,238,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.
07-Jul-1993,146,E 01,.,Grayling,256,238,.,115,.,.,.,.,.,.,.,.,.,.,.,.,.,.
07-Jul-1993,146,E 01,.,Grayling,260,245,.,120,.,.,.,.,.,.,.,.,.,.,.,.,.,.
07-Jul-1993,146,E 01,.,Grayling,260,241,.,130,.,.,.,.,.,.,.,.,.,.,.,.,.,.
07-Jul-1993,146,E 01,.,Grayling,262,238,.,85,.,.,.,.,.,.,.,.,.,.,.,.,.,too small to tag
07-Jul-1993,146,E 01,.,Grayling,266,244,.,148,.,.,.,.,.,.,.,.,.,.,.,.,.,.
07-Jul-1993,146,E 01,.,Grayling,278,256,.,185,.,.,.,.,.,.,.,.,.,.,.,.,.,.
07-Jul-1993,146,E 01,.,Grayling,300,277,.,190,.,.,.,.,.,.,.,.,.,.,.,.,.,too small to tag
07-Jul-1993,146,E 01,.,Grayling,311,290,.,240,.,.,.,.,.,.,.,.,.,.,.,.,.,.
07-Jul-1993,146,E 01,.,Grayling,319,291,.,262,.,.,.,.,.,.,.,.,.,.,.,.,.,.
07-Jul-1993,146,E 01,.,Grayling,340,315,.,375,.,.,.,.,.,.,.,.,.,.,.,.,.,.
07-Jul-1993,146,E 01,.,Grayling,371,346,.,400,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10-Jul-1993,146,E 01,.,Grayling,189,173,.,50,.,.,.,.,.,.,.,.,.,.,.,.,.,too small to tag
10-Jul-1993,146,E 01,.,Grayling,225,193,.,70,.,.,.,.,.,.,.,.,.,.,.,.,.,too small to tag
10-Jul-1993,146,E 01,.,Grayling,231,215,.,95,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10-Jul-1993,146,E 01,.,Grayling,232,218,.,90,.,.,.,.,.,.,.,.,.,.,.,.,.,too small to tag
10-Jul-1993,146,E 01,.,Grayling,240,223,.,110,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10-Jul-1993,146,E 01,.,Grayling,243,230,.,120,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10-Jul-1993,146,E 01,.,Grayling,248,228,.,125,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10-Jul-1993,146,E 01,.,Grayling,278,259,.,180,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10-Jul-1993,146,E 01,.,Grayling,335,309,.,320,.,.,.,.,.,.,.,.,.,.,.,.,.,.
10-Jul-1993,146,E 01,.,Grayling,340,325,.,350,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Jul-1993,146,E 01,.,Grayling,225,209,.,90,.,.,.,.,.,.,.,.,.,.,.,.,.,too small to tag
14-Jul-1993,146,E 01,.,Grayling,245,227,.,110,.,.,.,.,.,.,.,.,.,.,.,.,.,.
17-Jul-1993,146,E 01,.,Sculpin,53,.,.,1.75,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,"preserved, tag scar"
24-Jul-1993,146,E 01,.,Grayling,227,208,.,90,.,.,.,.,.,.,.,.,.,.,.,.,.,.
24-Jul-1993,146,E 01,.,Grayling,250,229,.,120,.,.,.,.,.,.,.,.,.,.,.,.,.,.
24-Jul-1993,146,E 01,.,Grayling,255,236,.,125,.,.,.,.,.,.,.,.,.,.,.,.,.,.
24-Jul-1993,146,E 01,.,Grayling,273,252,.,170,.,.,.,.,.,.,.,.,.,.,.,.,.,.
26-Jul-1993,146,E 01,.,Grayling,.,.,.,.,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,preserved whole
03-Aug-1993,146,E 01,.,Grayling,243,225,.,115,.,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Aug-1993,146,E 01,.,Grayling,245,230,.,120,.,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Aug-1993,146,E 01,.,Grayling,256,238,.,135,.,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Aug-1993,146,E 01,.,Grayling,301,278,.,210,.,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Aug-1993,146,E 01,.,Grayling,342,322,.,300,.,.,.,.,.,.,.,.,.,.,.,.,.,.
06-Aug-1993,146,E 01,.,Grayling,.,.,.,.,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,preserved whole
06-Aug-1993,146,E 01,.,Sculpin,.,.,.,.,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,"yoy, preserved"
06-Aug-1993,146,E 01,.,Sculpin,.,.,.,.,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,"yoy, preserved"
14-Aug-1993,146,E 01,.,Sculpin,.,.,.,.,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,"yoy, preserved"
17-Aug-1993,146,E 01,.,Sculpin,.,.,.,.,funnel trap,.,.,.,.,.,.,.,.,.,.,.,.,"yoy, preserved"
09-Jun-1994,146,E 01,.,Grayling,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"Caught by MAC today, no - measure"
09-Jun-1994,146,E 01,.,Grayling,293,268,.,210,.,.,.,.,.,.,.,.,.,.,.,.,.,.
09-Jun-1994,146,E 01,.,Grayling,316,283,.,235,.,.,.,.,.,.,.,.,.,.,.,.,.,.
09-Jun-1994,146,E 01,.,Grayling,307,286,.,250,.,.,.,.,.,.,.,.,.,.,.,.,.,.
09-Jun-1994,146,E 01,.,Grayling,314,285,.,250,.,.,.,.,.,.,.,.,.,.,.,.,.,.
09-Jun-1994,146,E 01,.,Grayling,336,310,.,260,.,.,.,.,.,.,.,.,.,.,.,.,.,.
09-Jun-1994,146,E 01,.,Grayling,306,281,.,260,.,.,.,.,.,.,.,.,.,.,.,.,.,"hooked deep, DEAD"
09-Jun-1994,146,E 01,.,Grayling,322,997,.,270,.,.,.,.,.,.,.,.,.,.,.,.,.,.
09-Jun-1994,146,E 01,.,Grayling,337,309,.,270,.,.,.,.,.,.,.,.,.,.,.,.,.,.
09-Jun-1994,146,E 01,.,Grayling,328,300,.,310,.,.,.,.,.,.,.,.,.,.,.,.,.,.
09-Jun-1994,146,E 01,.,Grayling,342,315,.,330,.,.,.,.,.,.,.,.,.,.,.,.,.,.
09-Jun-1994,146,E 01,.,Grayling,359,332,.,340,.,.,.,.,.,.,.,.,.,.,.,.,.,predator chomps
09-Jun-1994,146,E 01,.,Grayling,384,348,.,370,.,.,.,.,.,.,.,.,.,.,.,.,.,.
09-Jun-1994,146,E 01,.,Grayling,377,350,.,405,.,.,.,.,.,.,.,.,.,.,.,.,.,.
09-Jun-1994,146,E 01,.,Grayling,372,349,.,420,.,.,.,.,.,.,.,.,.,.,.,.,.,.
09-Jun-1994,146,E 01,.,Grayling,434,339,.,640,.,.,.,.,.,.,.,.,.,.,.,.,.,.
11-Jun-1994,146,E 01,.,Grayling,318,295,.,240,.,.,.,.,.,.,.,.,.,.,.,.,.,.
11-Jun-1994,146,E 01,.,Grayling,357,325,.,280,.,.,.,.,.,.,.,.,.,.,.,.,.,.
11-Jun-1994,146,E 01,.,Grayling,334,307,.,290,.,.,.,.,.,.,.,.,.,.,.,.,.,.
11-Jun-1994,146,E 01,.,Grayling,335,308,.,295,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1994,146,E 01,.,Grayling,227,218,.,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1994,146,E 01,.,Grayling,240,218,.,95,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1994,146,E 01,.,Grayling,239,218,.,95,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1994,146,E 01,.,Grayling,240,222,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1994,146,E 01,.,Grayling,251,228,.,110,.,.,.,.,.,.,.,.,.,.,.,.,.,Slow moving off
13-Jun-1994,146,E 01,.,Grayling,248,226,.,110,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1994,146,E 01,.,Grayling,247,228,.,110,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1994,146,E 01,.,Grayling,253,236,.,115,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1994,146,E 01,.,Grayling,255,235,.,115,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1994,146,E 01,.,Grayling,256,235,.,120,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1994,146,E 01,.,Grayling,257,238,.,120,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1994,146,E 01,.,Grayling,263,241,.,125,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1994,146,E 01,.,Grayling,267,242,.,125,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1994,146,E 01,.,Grayling,261,239,.,125,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1994,146,E 01,.,Grayling,257,236,.,130,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1994,146,E 01,.,Grayling,262,240,.,130,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Jun-1994,146,E 01,.,Grayling,270,245,.,135,.,.,.,.,.,.,.,.,.,.,.,.,.,.
